image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_03361.jpg,0.2645829916,0.2550451458,0.0420379937,0.0143946754,0.2012688965,0.1800592095,0.0071157147,0.0354954489
img_06272.jpg,0.0206949040,0.0043279747,0.0024933873,0.0010835406,0.9604486823,0.0017527902,0.0014886283,0.0077102152
img_03222.jpg,0.4485969841,0.1978975385,0.0054480373,0.0293192845,0.0577263795,0.1620151997,0.0219580978,0.0770384371
img_03399.jpg,0.4044415057,0.1488575339,0.0017034085,0.0075688888,0.0089415303,0.3686229289,0.0048673563,0.0549968183
img_02563.jpg,0.0445564874,0.0091239149,0.0188960675,0.0025387572,0.8089063764,0.0264119413,0.0111599043,0.0784066021
img_03886.jpg,0.4081038535,0.0568291210,0.0147934342,0.0182485655,0.0535786711,0.0345567316,0.0346495025,0.3792400658
img_00141.jpg,0.1152563095,0.1828557402,0.0581338666,0.0113085592,0.0184704531,0.0320923068,0.0108274929,0.5710552335
img_00103.jpg,0.6349053979,0.1163529828,0.0059318375,0.0544278026,0.0035134971,0.0826554894,0.0067007137,0.0955121815
img_00723.jpg,0.1870045215,0.3465562761,0.0152853290,0.0666461661,0.2329225689,0.0205888674,0.0419206806,0.0890756324
img_01431.jpg,0.1621115208,0.2613178194,0.0093686059,0.3217518032,0.0334330946,0.0434641875,0.0113820694,0.1571709365
img_01543.jpg,0.3596613407,0.0234476235,0.0349290483,0.0042546219,0.0294735190,0.0540658273,0.0120335752,0.4821343720
img_00007.jpg,0.5080146194,0.2154615372,0.0167398676,0.0339028575,0.0149002047,0.0506603979,0.0181502867,0.1421703100
img_03602.jpg,0.2426587194,0.0274405908,0.0453725271,0.0106161237,0.0376725756,0.3331735432,0.0760859251,0.2269800454
img_03135.jpg,0.3588991165,0.0249040741,0.0325429030,0.0104943039,0.0864766315,0.0931276977,0.0567250587,0.3368301690
img_02734.jpg,0.4830742776,0.1690764874,0.0137826642,0.0378339179,0.0444819964,0.1370242387,0.0314884000,0.0832379758
img_02636.jpg,0.2967163622,0.1899729520,0.0150907254,0.0393303595,0.1828211397,0.1242623329,0.0156459212,0.1361602396
img_03346.jpg,0.6789402366,0.1539325863,0.0015543710,0.0173442643,0.0126692923,0.0316800363,0.0049731000,0.0989061072
img_03627.jpg,0.8767796159,0.0540344007,0.0037846977,0.0022213897,0.0260180701,0.0037018980,0.0031745359,0.0302852932
img_06207.jpg,0.5058584809,0.0458119065,0.0105997287,0.0785199329,0.0597453751,0.2538041770,0.0097448565,0.0359155796
img_03333.jpg,0.2987897098,0.0158807877,0.0376540758,0.0045049642,0.0413990468,0.2322411984,0.1067832485,0.2627469599
img_04757.jpg,0.0748235062,0.0231136456,0.0398750454,0.0074429582,0.0647230074,0.3627067506,0.1718028635,0.2555122674
img_04136.jpg,0.6911467910,0.0891021863,0.0122199962,0.0491401590,0.0200309251,0.0586537085,0.0073905825,0.0723157451
img_05064.jpg,0.5124666095,0.0520868115,0.0233678613,0.0788436607,0.0478612520,0.1811232418,0.0131881833,0.0910623744
img_06475.jpg,0.4083628654,0.0195852909,0.0201783981,0.0112166917,0.0652363896,0.1901482493,0.0986922979,0.1865798086
img_06939.jpg,0.3142238557,0.0781616792,0.0114823384,0.0218341220,0.0262036603,0.0737357140,0.0500897877,0.4242689312
img_04478.jpg,0.4360866547,0.3238966167,0.0040088412,0.0461852551,0.0519291200,0.0621700548,0.0053412509,0.0703822151
img_00833.jpg,0.1902956814,0.0569781549,0.0133939506,0.0102589270,0.0259955097,0.3257825077,0.1695704907,0.2077248245
img_03239.jpg,0.1892697960,0.2092276812,0.0236486439,0.0096730934,0.1131187156,0.0300665144,0.2976353168,0.1273602098
img_04240.jpg,0.2387952805,0.0089277215,0.0345038734,0.0071143112,0.0443202294,0.1471053213,0.3207566440,0.1984766573
img_07005.jpg,0.8081626892,0.1082424521,0.0013012456,0.0084842332,0.0339153148,0.0248193573,0.0039481018,0.0111266533
img_03924.jpg,0.0859585106,0.0121509591,0.0063962177,0.0047924537,0.8045100570,0.0254504364,0.0089381300,0.0518032871
img_06302.jpg,0.5140178204,0.0899102613,0.0163114537,0.0629258230,0.0669352040,0.0367210656,0.0116330991,0.2015452832
img_06946.jpg,0.1311842203,0.0408761166,0.0221197363,0.0155861834,0.0282824803,0.0836996660,0.1081275865,0.5701240897
img_04419.jpg,0.3349423707,0.0667502955,0.0092868814,0.0068326122,0.5238276124,0.0277841538,0.0069711418,0.0236049164
img_05269.jpg,0.4565711915,0.0149578536,0.0240407214,0.0047575380,0.2978872955,0.0372659154,0.0081542870,0.1563652158
img_02977.jpg,0.3810459077,0.4306602478,0.0037851722,0.0193925798,0.0206274558,0.0191944893,0.0300260130,0.0952681303
img_00855.jpg,0.5865363479,0.1995542049,0.0168078765,0.0194051731,0.0171599966,0.0311640259,0.0200722944,0.1093000844
img_02119.jpg,0.5064107776,0.0551827662,0.0277588908,0.0460806154,0.0453537405,0.1591951102,0.0126060722,0.1474120170
img_00223.jpg,0.4139257967,0.0427894853,0.0217653271,0.0449144877,0.0593474992,0.2243675441,0.0112175280,0.1816722751
img_00837.jpg,0.6650766730,0.0526663028,0.0017604314,0.0030691186,0.0114895189,0.0869859755,0.0034386020,0.1755134016
img_04740.jpg,0.2196089774,0.0360386409,0.1166112497,0.0191670563,0.1763721853,0.1917964071,0.0758227035,0.1645828485
img_01984.jpg,0.3601634204,0.1464825273,0.0220015272,0.0176711511,0.0224505793,0.0633048490,0.0205536317,0.3473723829
img_07110.jpg,0.6072391868,0.0143774608,0.0199627560,0.0081279380,0.0197320562,0.1580765247,0.0152300047,0.1572541595
img_02135.jpg,0.1045269966,0.0420033038,0.0035165139,0.0104634976,0.8064078689,0.0167863537,0.0052197650,0.0110755786
img_04268.jpg,0.2380476445,0.0253778696,0.0221820176,0.0107181324,0.0220481660,0.1178817078,0.2066859156,0.3570585549
img_05657.jpg,0.4139978588,0.0913969278,0.0256497059,0.0076115462,0.1545536369,0.0346979834,0.0402229130,0.2318694592
img_05284.jpg,0.2829500437,0.1088034138,0.0735605881,0.0104311900,0.2116805166,0.2271932214,0.0150324376,0.0703486204
img_02920.jpg,0.7377731800,0.1307169050,0.0058449521,0.0081404410,0.0130058257,0.0541048907,0.0031756901,0.0472381376
img_02733.jpg,0.4060052931,0.0365014486,0.0176859498,0.0962180495,0.0305007827,0.3027659953,0.0078398613,0.1024826840
img_04129.jpg,0.6512975097,0.1295014173,0.0115693612,0.0191684943,0.0196453650,0.0421387292,0.0085478658,0.1181312576
img_03166.jpg,0.3951999843,0.1166827083,0.0303995069,0.0120788114,0.1818305254,0.0368836075,0.0327205323,0.1942042857
img_04261.jpg,0.4318275750,0.2087317854,0.0059350412,0.1086036935,0.0113688586,0.0119127566,0.0112245670,0.2103956938
img_05539.jpg,0.4850306809,0.0669881999,0.0067189033,0.1338837743,0.0305747837,0.2059820741,0.0079230191,0.0628985167
img_04390.jpg,0.1694279313,0.0215025824,0.0703477934,0.0043755830,0.1539892405,0.0323032700,0.0247861575,0.5232673287
img_01684.jpg,0.4458611906,0.2170148939,0.0071715377,0.0596475713,0.0221320745,0.0215316955,0.0224137884,0.2042272091
img_01022.jpg,0.6183982491,0.0578866042,0.0060134102,0.0486576594,0.1095959544,0.1180213913,0.0026807415,0.0387459733
img_01103.jpg,0.5561047196,0.1569817215,0.0109426593,0.0244162921,0.0064836196,0.0814121068,0.0090335077,0.1546252817
img_00432.jpg,0.2426868826,0.0892105773,0.0456305295,0.0411771573,0.0789402947,0.1308880597,0.0458381660,0.3256283104
img_02194.jpg,0.5861011147,0.0262136962,0.0289502610,0.0096645141,0.0851485804,0.1357787102,0.0097462283,0.1183968559
img_06510.jpg,0.7526383996,0.0325591378,0.0143769151,0.0113011552,0.0899288952,0.0380266868,0.0029969364,0.0581718087
img_06346.jpg,0.3308137357,0.0457292758,0.0351467878,0.0156719964,0.0555628352,0.1596880108,0.0983667597,0.2590206861
img_07318.jpg,0.3034907877,0.1093245968,0.0528321601,0.0105090262,0.0392379202,0.0310666170,0.0093288356,0.4442100227
img_00889.jpg,0.1647020578,0.0677471235,0.1149692908,0.0144901080,0.0442246236,0.0318071842,0.0095268628,0.5525327325
img_05196.jpg,0.1192348078,0.0653480887,0.0058240532,0.0113212205,0.7700570226,0.0139564229,0.0041783829,0.0100800246
img_02422.jpg,0.6205282211,0.1337703615,0.0091569042,0.0187202152,0.0323527120,0.0313138105,0.0262572300,0.1279005855
img_00974.jpg,0.4685043991,0.2287234813,0.0082911476,0.0412505455,0.0371143408,0.0446951650,0.0077842386,0.1636366844
img_00773.jpg,0.4641020000,0.0984912440,0.0371785127,0.0820550025,0.0441199690,0.1538491696,0.0093676252,0.1108365133
img_03223.jpg,0.3758164942,0.1628559679,0.0066688159,0.0140874004,0.0239883512,0.0382605679,0.1551646143,0.2231578380
img_00358.jpg,0.2840441167,0.0867611542,0.0161614958,0.0599436648,0.0342643894,0.1867128760,0.1052552536,0.2268570811
img_00985.jpg,0.1574036628,0.0295375716,0.0120416069,0.0054620877,0.0086955493,0.1789789349,0.1769678593,0.4309127033
img_05882.jpg,0.2423700243,0.0526283719,0.0105788074,0.0130485455,0.0246847179,0.0772198364,0.0736055002,0.5058640838
img_06426.jpg,0.4604713917,0.1242541149,0.0232053995,0.0223633274,0.1405740529,0.0656845495,0.0335418023,0.1299053282
img_05790.jpg,0.4957664311,0.0521420278,0.0150049469,0.0214972105,0.0597092621,0.1695237309,0.0155096864,0.1708466262
img_03581.jpg,0.2658064663,0.0683677718,0.0338823311,0.0223858580,0.0470473170,0.2390135676,0.0143049089,0.3091916740
img_00383.jpg,0.4498662055,0.3455033600,0.0076001124,0.0169114340,0.0858011022,0.0233375132,0.0327280946,0.0382521637
img_00374.jpg,0.2405126542,0.0992921963,0.0083354404,0.0242608096,0.0048924219,0.0721784309,0.0269173998,0.5236106515
img_04037.jpg,0.2219977379,0.0788677633,0.0242404509,0.0469250940,0.0473710336,0.1370653957,0.1271348000,0.3163976967
img_00138.jpg,0.6180004478,0.0256491769,0.0110813985,0.0192974675,0.1247779652,0.1496897191,0.0115218759,0.0399820171
img_02646.jpg,0.0343867950,0.0083391583,0.0083135581,0.0064444207,0.0561032631,0.0445641726,0.0555031411,0.7863454819
img_01035.jpg,0.4757889807,0.1033913568,0.0048495703,0.0164149236,0.0307882596,0.2824291885,0.0212262403,0.0651115403
img_05264.jpg,0.0494711101,0.1506048590,0.1694706827,0.0085094878,0.0567616411,0.0123929596,0.0151272854,0.5376619697
img_06832.jpg,0.2699133456,0.1163636222,0.0068884776,0.0075313547,0.0219273344,0.0711149201,0.0088355802,0.4974253476
img_01530.jpg,0.4941291809,0.0259674788,0.0159568843,0.0075323503,0.1797237396,0.0908106640,0.0176047105,0.1682749540
img_05653.jpg,0.2637484372,0.2391171306,0.0245375391,0.0100204423,0.0534903742,0.0537684672,0.2781614959,0.0771561339
img_03801.jpg,0.8335824013,0.0074241455,0.0158877969,0.0034315626,0.0704368651,0.0264034178,0.0072757155,0.0355580747
img_00763.jpg,0.0751255751,0.0062266476,0.0035451024,0.0030935609,0.8731554151,0.0108657070,0.0053318390,0.0226561725
img_05273.jpg,0.4813647568,0.0214911327,0.0224067736,0.0092942687,0.0207285509,0.1278412193,0.0160248503,0.3008484542
img_02625.jpg,0.1808959097,0.0192261506,0.0240351036,0.0097238095,0.0122692892,0.1990873665,0.1009585261,0.4538038671
img_01286.jpg,0.1952617168,0.3479392827,0.0062476955,0.0313128084,0.0128527423,0.1218276620,0.0130268717,0.2715311348
img_05735.jpg,0.3423994780,0.0240204949,0.0058275596,0.0036044449,0.0322186351,0.1465027332,0.0367522240,0.4086744487
img_04975.jpg,0.2967312336,0.0209414754,0.0283467527,0.0039403508,0.0319295265,0.0832499042,0.2522211373,0.2826395929
img_07079.jpg,0.0196274500,0.0082012266,0.0109504154,0.0011887032,0.9270896912,0.0135158515,0.0039780778,0.0154485330
img_02904.jpg,0.5065274835,0.0799444318,0.0128583787,0.0314592868,0.0234109107,0.0850773379,0.0134950960,0.2472270578
img_05147.jpg,0.3085053265,0.1586877555,0.0229509994,0.2965559065,0.0185530838,0.0453654788,0.0250331145,0.1243483201
img_07224.jpg,0.1363239437,0.0436100103,0.0395833999,0.0113815898,0.6282711625,0.0647806898,0.0118402177,0.0642090365
img_07179.jpg,0.0465003438,0.0093740327,0.0359264798,0.0028934160,0.8012700081,0.0377452672,0.0139858881,0.0523044802
img_02309.jpg,0.6656372547,0.0600396655,0.0108745806,0.0041285423,0.1644188017,0.0137983458,0.0197877716,0.0613150932
img_06165.jpg,0.1162143350,0.0495742075,0.1192812249,0.0067281951,0.0485634506,0.0362614356,0.0077623390,0.6156148314
img_04285.jpg,0.1505150944,0.0624529831,0.0176049601,0.0215735957,0.0345010906,0.1018223688,0.0712478161,0.5402821898
img_03140.jpg,0.7247956395,0.0833493471,0.0055828150,0.0058227708,0.0298061687,0.1143551990,0.0028358230,0.0334523283
img_04138.jpg,0.1343840510,0.0525636189,0.0085064806,0.0102904430,0.6940391660,0.0409681462,0.0056220652,0.0536259748
img_03750.jpg,0.3711996377,0.0278170705,0.0167451426,0.0071781441,0.0357199460,0.2689473629,0.1403453350,0.1320473105
img_00966.jpg,0.5606458187,0.0183929503,0.0286268890,0.0073597026,0.2060796171,0.0547905080,0.0339964591,0.0901080072
img_06368.jpg,0.2712461650,0.0627222955,0.0444831811,0.0331426151,0.1024592444,0.2416690588,0.0344868563,0.2097906321
img_03715.jpg,0.0866805241,0.0906891897,0.0047416720,0.6319281459,0.0096843475,0.0167532694,0.0132321203,0.1462907046
img_05640.jpg,0.3481884301,0.2924516499,0.0098581156,0.0811244324,0.0467532016,0.0905438885,0.0121375620,0.1189426109
img_07352.jpg,0.4422125816,0.0682633147,0.0447284728,0.0122369938,0.1062202230,0.0169140678,0.0141502013,0.2952742279
img_04642.jpg,0.6234869361,0.0321301259,0.0407132171,0.0060558151,0.0970988870,0.0155719826,0.0370445363,0.1478984803
img_01211.jpg,0.3737711608,0.2976353168,0.0218769368,0.0430764593,0.0966481492,0.0463698842,0.0557155423,0.0649066791
img_07910.jpg,0.6604164243,0.0295368526,0.0122910170,0.0026539592,0.1592729688,0.0385145582,0.0037417684,0.0935725048
img_04507.jpg,0.0792040750,0.0614386089,0.0551546514,0.0033273601,0.0526136719,0.0082106879,0.0095376065,0.7305132747
img_01932.jpg,0.5487201214,0.1892552823,0.0036642177,0.0506162308,0.0230697077,0.0934137627,0.0116092488,0.0796514675
img_04076.jpg,0.6154147983,0.0918202400,0.0043800068,0.0279361922,0.0094651962,0.1815112680,0.0133754881,0.0560969003
img_00533.jpg,0.1808047444,0.0816505924,0.0048967940,0.0138644697,0.0370763950,0.1219476685,0.0799079463,0.4798513353
img_05046.jpg,0.1687449068,0.0163825918,0.0091522373,0.0052640978,0.0021156035,0.0888160765,0.0836385265,0.6258859038
img_03488.jpg,0.6958665848,0.1347226948,0.0054610227,0.0303821657,0.0109912241,0.0197085720,0.0059497948,0.0969179496
img_04128.jpg,0.1093446985,0.5587327480,0.0305079967,0.0092427442,0.2206430882,0.0217006784,0.0130028212,0.0368252136
img_04432.jpg,0.4010343850,0.3450645506,0.0085185915,0.0209698100,0.1179731563,0.0336852707,0.0395665318,0.0331877135
img_02356.jpg,0.1498167962,0.0220845509,0.0516856946,0.0075244815,0.2506377399,0.0509316213,0.0132886535,0.4540304244
img_00285.jpg,0.5408485532,0.0441632979,0.0148135126,0.0025234611,0.0404242240,0.0633357242,0.0410153270,0.2528758943
img_04181.jpg,0.6320380569,0.1333001107,0.0045898017,0.0520286523,0.0139042260,0.0833536908,0.0039085499,0.0768770278
img_00760.jpg,0.2649345100,0.2148353904,0.0112933880,0.2044688463,0.0326374508,0.0513587706,0.0151620293,0.2053096145
img_04520.jpg,0.6511192918,0.0928214118,0.0074671917,0.0079442514,0.0242017899,0.0107860416,0.0422069095,0.1634530872
img_01834.jpg,0.1978929788,0.1319819242,0.1078493670,0.0064886673,0.0151072582,0.0192583930,0.0050989795,0.5163224339
img_05445.jpg,0.3465794027,0.0858293101,0.0201216247,0.0840935186,0.1123195514,0.1846160144,0.0176680218,0.1487725824
img_01031.jpg,0.6627123952,0.0249802005,0.0045200191,0.0103659322,0.0236087497,0.2424823791,0.0044746925,0.0268557351
img_06893.jpg,0.1406435817,0.0278310943,0.0268799569,0.0086629353,0.0717352033,0.3484697640,0.0792404041,0.2965371311
img_05433.jpg,0.1602149606,0.0225494187,0.0239604414,0.0107024768,0.0791604891,0.2161864489,0.2046841532,0.2825415432
img_07120.jpg,0.2799238861,0.0294606443,0.0533347763,0.0039755069,0.1934690475,0.0493796803,0.0094465660,0.3810099065
img_02899.jpg,0.3798252642,0.0845303908,0.0119762234,0.1314387470,0.0220457017,0.2527103722,0.0104287481,0.1070444807
img_03718.jpg,0.4287418425,0.0310584288,0.0260249730,0.0261998456,0.0437804312,0.2231760174,0.0065280390,0.2144904584
img_07354.jpg,0.7724272609,0.0256667137,0.0089156218,0.0089740725,0.0727133825,0.0258037429,0.0146912029,0.0708079264
img_02769.jpg,0.0603705160,0.0441631712,0.0546988845,0.0037824276,0.0078403577,0.0095441798,0.0043496899,0.8152508140
img_00876.jpg,0.0091352873,0.0036495870,0.0019380263,0.0016387143,0.9524309039,0.0224139113,0.0028471656,0.0059463643
img_05076.jpg,0.2674017847,0.0280308668,0.0344970413,0.0159703512,0.0163224395,0.0953920484,0.1300052255,0.4123801887
img_03261.jpg,0.4846026897,0.1528381556,0.0140798157,0.0592962764,0.0333628170,0.0777632967,0.0124185793,0.1656383425
img_06780.jpg,0.3149607182,0.0244121011,0.0158713367,0.0070998645,0.0884638727,0.0805610791,0.2050257772,0.2636052072
img_07895.jpg,0.7644360065,0.0541577339,0.0081088999,0.0051146219,0.0842058733,0.0069484632,0.0054201894,0.0716081783
img_01618.jpg,0.3805847168,0.1199402735,0.0084495610,0.0169375669,0.1910504252,0.2012263983,0.0087493388,0.0730616972
img_06947.jpg,0.0241423454,0.0046836291,0.0019003690,0.0012998125,0.9568318725,0.0023282284,0.0024772792,0.0063364725
img_07183.jpg,0.0881423876,0.0837891474,0.0066900500,0.0279763471,0.0183681846,0.1335285902,0.0488329940,0.5926722884
img_04002.jpg,0.1640051454,0.0511280000,0.0444111377,0.0355943777,0.0216065738,0.2440100759,0.0827373788,0.3565073311
img_05055.jpg,0.4862196743,0.0420682915,0.0061836024,0.0092429770,0.3218090236,0.0292227771,0.0140898516,0.0911638811
img_06003.jpg,0.5902596116,0.1241014525,0.0068921414,0.0419991352,0.0181482341,0.0774493515,0.0095856758,0.1315643936
img_05026.jpg,0.0855478719,0.0410149954,0.0144442609,0.0112255709,0.0161696170,0.0369137414,0.0658503696,0.7288336158
img_05580.jpg,0.3224537671,0.0204955619,0.0203180909,0.0066319997,0.0739698112,0.2310719341,0.1165760830,0.2084826678
img_05137.jpg,0.3417937458,0.0422515683,0.0101198563,0.0056901691,0.0219636690,0.1197156236,0.0692929924,0.3891723156
img_07474.jpg,0.6375426650,0.0441069156,0.0261684526,0.0175194871,0.0383053757,0.1033213064,0.0043217763,0.1287140250
img_00380.jpg,0.5799389482,0.0530016422,0.0171722993,0.0361223184,0.1974725276,0.0738978982,0.0079889493,0.0344054103
img_02083.jpg,0.1908556670,0.1715404987,0.0227710847,0.0561244301,0.3450537920,0.1128109023,0.0073780525,0.0934656262
img_05211.jpg,0.2191501111,0.0253826994,0.0148301302,0.0067995260,0.0143462447,0.1387595981,0.1635448784,0.4171867669
img_06559.jpg,0.5223632455,0.0230549555,0.0325763077,0.0042867512,0.1689591557,0.0254133102,0.0330070853,0.1903391927
img_05587.jpg,0.7196946144,0.0267869774,0.0102152498,0.0500864424,0.0748044252,0.0347426571,0.0091830650,0.0744865462
img_00858.jpg,0.2823684514,0.1346233636,0.0131775727,0.0474152975,0.1604067832,0.1486404538,0.0739737824,0.1393942982
img_04422.jpg,0.2689931393,0.1126697585,0.0652408078,0.0097552305,0.2389214784,0.2032900304,0.0119420802,0.0891875029
img_04044.jpg,0.5641874671,0.0285183694,0.0213449169,0.0212279167,0.0420807414,0.1798955053,0.0150401294,0.1277050525
img_03928.jpg,0.1392802149,0.1455522329,0.0172661021,0.0275377482,0.1851636022,0.0793393627,0.0487888791,0.3570719063
img_02159.jpg,0.7141537666,0.0181121770,0.0161161348,0.0160085578,0.0604589842,0.1280980557,0.0036772878,0.0433749743
img_00717.jpg,0.4925464094,0.1771655083,0.0039719627,0.0422558188,0.0278286915,0.0634852871,0.0072148950,0.1855314225
img_02871.jpg,0.3471543789,0.0256569851,0.0121220900,0.0069816043,0.0249086004,0.1346990019,0.1372877210,0.3111896217
img_00564.jpg,0.1433065683,0.0224223007,0.0412988029,0.0084771812,0.5933075547,0.1317137480,0.0101313544,0.0493424498
img_01328.jpg,0.5013948083,0.2303073406,0.0089225015,0.0335885547,0.0153005486,0.0925217941,0.0105845938,0.1073798463
img_06959.jpg,0.4843873680,0.2446888536,0.0053072148,0.0456314273,0.0229058471,0.0633509457,0.0113167576,0.1224115863
img_05119.jpg,0.4609272778,0.0737274960,0.0290234257,0.0653730407,0.0870940462,0.1965346932,0.0131071797,0.0742128193
img_05612.jpg,0.3761096299,0.0969621912,0.0288311299,0.0800395086,0.0868096277,0.1360905021,0.0091056386,0.1860518008
img_03439.jpg,0.2391357869,0.0424512587,0.0232007783,0.0158381984,0.0390358530,0.2636367977,0.0148052750,0.3618960679
img_07616.jpg,0.6293532848,0.0319989957,0.0119031249,0.0251999516,0.0281987954,0.1573269218,0.0065627694,0.1094561294
img_04204.jpg,0.2466569990,0.0247233640,0.0110617308,0.0035100675,0.0365034975,0.0250726808,0.0183432903,0.6341283917
img_07160.jpg,0.5592676997,0.0822285488,0.0045032478,0.0195039362,0.2521342933,0.0584592521,0.0025532010,0.0213498082
img_02372.jpg,0.0279937554,0.0168359037,0.0154605508,0.0021853482,0.7969580293,0.0629500821,0.0107492814,0.0668670610
img_02078.jpg,0.2722422183,0.0148690166,0.0665975213,0.0028106347,0.3090171516,0.0155359646,0.0106486967,0.3082788885
img_01168.jpg,0.1417537779,0.0260502268,0.0409081578,0.0068839937,0.0391802453,0.3188242018,0.0795224085,0.3468769789
img_02889.jpg,0.6707753539,0.0412684344,0.0153990993,0.0245044436,0.0130389705,0.1336852759,0.0043887314,0.0969397649
img_04237.jpg,0.0482413620,0.8283994794,0.0070728883,0.0027811567,0.0722083524,0.0244320463,0.0055132662,0.0113515072
img_01253.jpg,0.2114615291,0.0244342703,0.0687773302,0.0044972389,0.1690041274,0.0641461536,0.0116534866,0.4460258782
img_07270.jpg,0.1051407382,0.0127108200,0.0070029288,0.0031967983,0.8133412004,0.0228649508,0.0119560594,0.0237865672
img_05654.jpg,0.4758901298,0.2409530729,0.0046910788,0.1411473900,0.0061699296,0.0272693783,0.0054004868,0.0984784663
img_07467.jpg,0.4572167099,0.3084684312,0.0075959289,0.0119696492,0.1134710535,0.0293855388,0.0393742658,0.0325184315
img_02954.jpg,0.3981664479,0.0340618230,0.0262855161,0.0134458290,0.0653497651,0.0946229994,0.0126497680,0.3554178178
img_02949.jpg,0.8522842526,0.0105029540,0.0082289428,0.0029546840,0.0394314192,0.0516851209,0.0015138178,0.0333988033
img_03923.jpg,0.3622471392,0.0686877295,0.0340848751,0.0809428021,0.1300120950,0.0730461702,0.0158153791,0.2351637930
img_02573.jpg,0.2107225806,0.4009822905,0.0167745966,0.0232635643,0.1881432980,0.0555212237,0.0262488071,0.0783437118
img_06646.jpg,0.4497053623,0.0809378996,0.0328876637,0.0079392241,0.1271654963,0.0457451902,0.0267772581,0.2288418859
img_04118.jpg,0.3751112223,0.2752834260,0.0032367937,0.0356137156,0.0245051887,0.2362573892,0.0122632077,0.0377290845
img_07621.jpg,0.1390113980,0.0395190567,0.0236860979,0.0153786661,0.0352323391,0.0760762021,0.1152041480,0.5558920503
img_01399.jpg,0.0803495720,0.2291180342,0.0766224787,0.0080736652,0.0517635047,0.0172855183,0.0109182587,0.5258689523
img_05838.jpg,0.4316332042,0.1504961699,0.0060497909,0.1839559227,0.0452220179,0.0826177374,0.0204455405,0.0795795396
img_00757.jpg,0.5225010514,0.0970602408,0.0164484400,0.0562790819,0.0303006377,0.0959368944,0.0047956766,0.1766779572
img_03043.jpg,0.0735528469,0.0608756058,0.0796593949,0.0077666347,0.0250216592,0.0163105857,0.0092670014,0.7275462747
img_01511.jpg,0.7739828229,0.0476847105,0.0096985130,0.0300187021,0.0511488877,0.0468993038,0.0024303708,0.0381366350
img_06369.jpg,0.5752088428,0.0390375666,0.0236993264,0.0075318883,0.0370010398,0.0142584788,0.0180398021,0.2852230370
img_04496.jpg,0.7967539430,0.0131356055,0.0237888321,0.0019769550,0.0228488240,0.0360365808,0.0150837591,0.0903755352
img_01405.jpg,0.6051254272,0.1556250453,0.0053976276,0.0324821025,0.0166422296,0.0594239347,0.0152943013,0.1100093722
img_02890.jpg,0.5252976418,0.0640064776,0.0064100474,0.1008867547,0.0292931776,0.1734516025,0.0104873469,0.0901669189
img_03847.jpg,0.2544630468,0.0854275003,0.0290394854,0.0258714166,0.0222666394,0.1929069906,0.0709969923,0.3190279007
img_05440.jpg,0.5289623141,0.0619219355,0.0180132613,0.0270154979,0.1907136291,0.1057221517,0.0137937395,0.0538574718
img_05613.jpg,0.2720080316,0.0220774990,0.0225709286,0.0071372804,0.0430749990,0.1153208390,0.0880281106,0.4297823608
img_00724.jpg,0.3940671980,0.0484401546,0.0260674506,0.0107252141,0.1658646613,0.0534173511,0.1076562628,0.1937616467
img_05349.jpg,0.5945210457,0.1399575621,0.0254559088,0.0088399509,0.0712777078,0.1323467493,0.0042401352,0.0233609658
img_00921.jpg,0.2420071810,0.0430129021,0.0337351523,0.0194577146,0.0723298714,0.1696637720,0.1281982213,0.2915952206
img_04921.jpg,0.1954201609,0.0234627184,0.0775976777,0.0110431798,0.1263056397,0.1132886037,0.1293238401,0.3235581815
img_07062.jpg,0.2582886219,0.0367852189,0.0350363590,0.0058841747,0.4233498573,0.0737810135,0.0370885171,0.1297862381
img_02759.jpg,0.1543134302,0.0550842620,0.0922123119,0.0041474407,0.0097013386,0.0129724732,0.0063539050,0.6652148366
img_07746.jpg,0.3638989031,0.0210816916,0.0436304472,0.0060064229,0.1442223042,0.1365475506,0.1086845919,0.1759281158
img_07050.jpg,0.2701287568,0.1985437721,0.0213360414,0.2040829808,0.0182277989,0.0502521433,0.0226178188,0.2148107141
img_05059.jpg,0.3358349502,0.0237987991,0.0062354002,0.0067733540,0.3987211287,0.0699564815,0.0186367165,0.1400431544
img_00584.jpg,0.3960761726,0.0232350361,0.0205657464,0.0140522132,0.1366034597,0.0368956439,0.0294378381,0.3431339562
img_02656.jpg,0.5839681625,0.2446711212,0.0039696638,0.0231115017,0.0183914900,0.0300857425,0.0026266628,0.0931756496
img_02066.jpg,0.5240967274,0.0261954647,0.0149937207,0.0229124147,0.0217992961,0.2788949311,0.0074837771,0.1036236510
img_01996.jpg,0.1117420271,0.0279213358,0.0297983866,0.0114717782,0.0404890291,0.3633997142,0.1811734438,0.2340042442
img_01388.jpg,0.3507507741,0.2642016709,0.0055292677,0.0363947414,0.0230237860,0.1674747616,0.0207071025,0.1319179386
img_05454.jpg,0.3573163748,0.0192132313,0.0157216638,0.0080638146,0.4158729613,0.0427215956,0.0074424478,0.1336479336
img_05074.jpg,0.2730513513,0.0473010577,0.0157167297,0.0179434549,0.5101718307,0.0810871348,0.0153638991,0.0393645465
img_00599.jpg,0.3446873724,0.0538568385,0.0184557308,0.0069916151,0.0705946460,0.0603630506,0.1085764542,0.3364742994
